mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.05780585606892904,0.010923558518243665,0.005098104476928711,0.0016033357608129307,0.1,8,0.6,"{'learning_rate': 0.1, 'n_estimators': 8, 'subsample': 0.6}",0.9148575305291723,0.9182496607869742,0.9192672998643148,0.9174581637268204,0.001885270465912838,62
0.04701399803161621,0.0016812339305898236,0.0026837984720865884,0.001214337973048313,0.1,8,0.7,"{'learning_rate': 0.1, 'n_estimators': 8, 'subsample': 0.7}",0.9148575305291723,0.9182496607869742,0.9209633649932157,0.9180235187697874,0.0024978202209831103,61
0.05005828539530436,0.005911657063592249,0.0051390329996744795,0.0029303704829789865,0.1,8,0.75,"{'learning_rate': 0.1, 'n_estimators': 8, 'subsample': 0.75}",0.9148575305291723,0.9182496607869742,0.921302578018996,0.9181365897783809,0.002632394103759139,60
0.05313499768575033,0.002530537452902985,0.0027376810709635415,0.002504590568992076,0.1,8,0.85,"{'learning_rate': 0.1, 'n_estimators': 8, 'subsample': 0.85}",0.9148575305291723,0.9182496607869742,0.9216417910447762,0.9182496607869742,0.0027696627575567695,58
0.05316638946533203,0.0018519729191334895,0.0034154256184895835,0.0013376830620167614,0.1,8,0.9,"{'learning_rate': 0.1, 'n_estimators': 8, 'subsample': 0.9}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.07487972577412923,0.007155738656438896,0.005312601725260417,0.0075131534113499834,0.1,16,0.6,"{'learning_rate': 0.1, 'n_estimators': 16, 'subsample': 0.6}",0.9209633649932157,0.9182496607869742,0.9216417910447762,0.9202849389416553,0.0014655677744025116,45
0.0940566857655843,0.008079375893966437,0.001346906026204427,0.0009525401470866449,0.1,16,0.7,"{'learning_rate': 0.1, 'n_estimators': 16, 'subsample': 0.7}",0.9185888738127544,0.9182496607869742,0.9226594301221167,0.9198326549072817,0.002003623377054425,49
0.08878477414449056,0.005853768188398089,0.0006669362386067709,0.0009431902738757938,0.1,16,0.75,"{'learning_rate': 0.1, 'n_estimators': 16, 'subsample': 0.75}",0.921302578018996,0.9182496607869742,0.9229986431478969,0.9208502939846225,0.0019649646310473637,41
0.10433705647786458,0.00999657215919761,0.0022930304209391275,0.0019889639461037186,0.1,16,0.85,"{'learning_rate': 0.1, 'n_estimators': 16, 'subsample': 0.85}",0.921302578018996,0.9182496607869742,0.9216417910447762,0.9203980099502488,0.0015254113029434828,44
0.1003435452779134,0.0031935751744431064,0.0023862520853678384,0.0004891518167380829,0.1,16,0.9,"{'learning_rate': 0.1, 'n_estimators': 16, 'subsample': 0.9}",0.9192672998643148,0.9182496607869742,0.9226594301221167,0.9200587969244687,0.001885270465912838,47
0.15366021792093912,0.014266577844209016,0.005088965098063151,0.004475174461859033,0.1,32,0.6,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.6}",0.9253731343283582,0.9291044776119403,0.9223202170963365,0.9255992763455451,0.002774275021796752,30
0.17058865229288736,0.005112274804525881,0.0031087398529052734,0.002584315317490204,0.1,32,0.7,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.7}",0.9257123473541384,0.926729986431479,0.925033921302578,0.9258254183627317,0.0006970165087029656,28
0.17165509859720865,0.010220113057840385,0.007366577784220378,0.006170523432823215,0.1,32,0.75,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.75}",0.925033921302578,0.9301221166892809,0.9219810040705563,0.9257123473541385,0.0033580376311437444,29
0.1832768122355143,0.01308550305642643,0.0010000864664713542,0.0014143358444295747,0.1,32,0.85,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.85}",0.9236770691994572,0.9270691994572592,0.9226594301221167,0.9244685662596112,0.001885270465912838,35
0.19866498311360678,0.0016152710560067805,0.0020208358764648438,0.0008402326263364074,0.1,32,0.9,"{'learning_rate': 0.1, 'n_estimators': 32, 'subsample': 0.9}",0.9229986431478969,0.930461329715061,0.9223202170963365,0.9252600633197648,0.0036882646834690107,31
0.3638161023457845,0.05234810347445667,0.008397579193115234,0.006586656128544186,0.1,64,0.6,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.6}",0.9365671641791045,0.9504748982360922,0.9409769335142469,0.9426729986431478,0.0058030879332231135,16
0.3443891207377116,0.014637472937001409,0.0053253968556722,0.007531248458310662,0.1,64,0.7,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.7}",0.9382632293080054,0.9443690637720489,0.9399592944369064,0.9408638625056535,0.002573452437073968,21
0.3334803581237793,0.001961618973769274,0.0,0.0,0.1,64,0.75,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.75}",0.9372455902306649,0.9457259158751696,0.9413161465400272,0.9414292175486206,0.0034630015448017947,20
0.3991415500640869,0.03249187248993759,0.01577003796895345,9.427323732186997e-05,0.1,64,0.85,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.85}",0.937584803256445,0.9457259158751696,0.9386024423337856,0.9406377204884667,0.0036218040203634225,23
0.36949729919433594,0.011432638815092615,0.006608645121256511,0.006741373927906397,0.1,64,0.9,"{'learning_rate': 0.1, 'n_estimators': 64, 'subsample': 0.9}",0.9341926729986432,0.94640434192673,0.9382632293080054,0.9396200814111263,0.005076875694401526,25
0.5845125516255697,0.009504926394020554,0.0025859673817952475,0.0036571101431892824,0.1,128,0.6,"{'learning_rate': 0.1, 'n_estimators': 128, 'subsample': 0.6}",0.9460651289009498,0.9596336499321574,0.9508141112618724,0.9521709633649932,0.005621801399663504,7
0.6859720547993978,0.02624170464617327,0.005006551742553711,0.0021596930955501675,0.1,128,0.7,"{'learning_rate': 0.1, 'n_estimators': 128, 'subsample': 0.7}",0.9474219810040706,0.9586160108548168,0.9477611940298507,0.951266395296246,0.005198807748789085,9
0.6451098124186198,0.004507521178013183,0.007563273111979167,0.006417619422012244,0.1,128,0.75,"{'learning_rate': 0.1, 'n_estimators': 128, 'subsample': 0.75}",0.9467435549525102,0.9582767978290366,0.9487788331071914,0.951266395296246,0.005026257523946821,9
0.7249144713083903,0.013946105586138074,0.004415988922119141,0.0019179753368602248,0.1,128,0.85,"{'learning_rate': 0.1, 'n_estimators': 128, 'subsample': 0.85}",0.9470827679782904,0.9596336499321574,0.94640434192673,0.9510402532790593,0.006082757872597361,12
0.7860902945200602,0.024351015660179953,0.010418971379597982,0.009141432110645227,0.1,128,0.9,"{'learning_rate': 0.1, 'n_estimators': 128, 'subsample': 0.9}",0.9467435549525102,0.9572591587516961,0.9470827679782904,0.9503618272274988,0.004879115560920729,15
1.3458407719930012,0.14346732557864866,0.006914854049682617,0.005016657653844732,0.1,256,0.6,"{'learning_rate': 0.1, 'n_estimators': 256, 'subsample': 0.6}",0.9582767978290366,0.966078697421981,0.9559023066485753,0.9600859339665311,0.004346988418530332,1
1.3208956718444824,0.06485637350854516,0.018088420232137043,0.002639853183079347,0.1,256,0.7,"{'learning_rate': 0.1, 'n_estimators': 256, 'subsample': 0.7}",0.9592944369063772,0.9640434192672999,0.9545454545454546,0.9592944369063772,0.003877527860579414,2
1.368306318918864,0.025057973735768898,0.009413798650105795,0.005891972172251385,0.1,256,0.75,"{'learning_rate': 0.1, 'n_estimators': 256, 'subsample': 0.75}",0.9572591587516961,0.9654002713704206,0.9545454545454546,0.9590682948891903,0.004612410233914755,4
1.4335676829020183,0.02433651150599179,0.012662410736083984,0.009154782687716951,0.1,256,0.85,"{'learning_rate': 0.1, 'n_estimators': 256, 'subsample': 0.85}",0.9582767978290366,0.9640434192672999,0.9538670284938942,0.9587290818634102,0.004166785565962979,5
1.5361072222391765,0.07748777696036185,0.013610363006591797,0.002155727642677956,0.1,256,0.9,"{'learning_rate': 0.1, 'n_estimators': 256, 'subsample': 0.9}",0.9586160108548168,0.9643826322930801,0.9548846675712347,0.9592944369063772,0.003907090127356651,2
0.0532998243967692,0.007861717406687427,0.007305065790812175,0.005024175000320372,0.01,8,0.6,"{'learning_rate': 0.01, 'n_estimators': 8, 'subsample': 0.6}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.05333550771077474,0.003471389141753508,0.002095460891723633,0.0019145779200403833,0.01,8,0.7,"{'learning_rate': 0.01, 'n_estimators': 8, 'subsample': 0.7}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.05363202095031738,0.0007649086582747979,0.0019230842590332031,0.00271965184071097,0.01,8,0.75,"{'learning_rate': 0.01, 'n_estimators': 8, 'subsample': 0.75}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.053838888804117836,0.008959192060872527,0.005625327428181966,0.0079554143417243,0.01,8,0.85,"{'learning_rate': 0.01, 'n_estimators': 8, 'subsample': 0.85}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.06672032674153645,0.006631259215727778,0.0,0.0,0.01,8,0.9,"{'learning_rate': 0.01, 'n_estimators': 8, 'subsample': 0.9}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.09987664222717285,0.0003228407659310334,0.0,0.0,0.01,16,0.6,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.6}",0.9006105834464043,0.846336499321574,0.91078697421981,0.8859113523292628,0.028290357311616464,86
0.09459892908732097,0.00801704858761204,0.011107285817464193,0.00785410849296233,0.01,16,0.7,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.7}",0.9006105834464043,0.846336499321574,0.91078697421981,0.8859113523292628,0.028290357311616464,86
0.14511259396870932,0.040990405714644663,0.004892428716023763,0.0009060169587009846,0.01,16,0.75,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.75}",0.9006105834464043,0.846336499321574,0.91078697421981,0.8859113523292628,0.028290357311616464,86
0.1208795706431071,0.0036389582526015897,0.006232897440592448,0.007441827908169742,0.01,16,0.85,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.85}",0.8985753052917232,0.846336499321574,0.91078697421981,0.8852329262777024,0.027952104714640928,90
0.12947257359822592,0.0026529698994305594,0.0038727124532063804,0.0027402203417682225,0.01,16,0.9,"{'learning_rate': 0.01, 'n_estimators': 16, 'subsample': 0.9}",0.9006105834464043,0.846336499321574,0.91078697421981,0.8859113523292628,0.028290357311616464,86
0.20528324445088705,0.02077297535127401,0.005649169286092122,0.007989131820533017,0.01,32,0.6,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.6}",0.9006105834464043,0.9128222523744912,0.9202849389416553,0.9112392582541836,0.008109643182741332,75
0.1945817470550537,0.007881631495295527,0.0,0.0,0.01,32,0.7,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.7}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
0.19861364364624023,0.009499905687797752,0.006809790929158528,0.006988741010390853,0.01,32,0.75,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.75}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
0.20547167460123697,0.008138337857899854,0.005579630533854167,0.007890789174007595,0.01,32,0.85,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.85}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
0.2152541478474935,0.013688635087776367,0.011876424153645834,0.008412295551800163,0.01,32,0.9,"{'learning_rate': 0.01, 'n_estimators': 32, 'subsample': 0.9}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
0.3503061930338542,0.013716626704649976,0.005356232325236003,0.007574856397569932,0.01,64,0.6,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.6}",0.9148575305291723,0.9182496607869742,0.9226594301221167,0.9185888738127543,0.0031941309117651784,54
0.38294609387715656,0.016640536335986094,0.005449930826822917,0.007707366089288184,0.01,64,0.7,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.7}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.38056381543477374,0.0037795697586445534,0.005579551060994466,0.007890676782411567,0.01,64,0.75,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.75}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.385606050491333,0.009786626582141357,0.0053861141204833984,0.0076171156376768565,0.01,64,0.85,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.85}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.44541271527608234,0.038651793853001715,0.0026366710662841797,0.0037288159814558167,0.01,64,0.9,"{'learning_rate': 0.01, 'n_estimators': 64, 'subsample': 0.9}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.7137606143951416,0.02141402351063595,0.011732975641886393,0.00452840470043935,0.01,128,0.6,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.6}",0.9151967435549525,0.9182496607869742,0.9226594301221167,0.9187019448213478,0.003063368879272751,53
0.7196082274119059,0.03190635391577725,0.007964531580607096,0.006453438185279836,0.01,128,0.7,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.7}",0.9148575305291723,0.9182496607869742,0.9226594301221167,0.9185888738127543,0.0031941309117651784,54
0.7080986499786377,0.05262194769695267,0.0055116017659505205,0.002708334528690818,0.01,128,0.75,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.75}",0.9185888738127544,0.9182496607869742,0.9226594301221167,0.9198326549072817,0.002003623377054425,49
0.7282511393229166,0.019989502837581965,0.007874329884847006,0.006534301970626717,0.01,128,0.85,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.85}",0.9185888738127544,0.9182496607869742,0.9226594301221167,0.9198326549072817,0.002003623377054425,49
0.745596170425415,0.023114636902178864,0.011238416035970053,0.00798610101749914,0.01,128,0.9,"{'learning_rate': 0.01, 'n_estimators': 128, 'subsample': 0.9}",0.9148575305291723,0.9182496607869742,0.9226594301221167,0.9185888738127543,0.0031941309117651784,54
1.2905155022939045,0.08578991374456017,0.016152699788411457,0.00039461812945651165,0.01,256,0.6,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.6}",0.9209633649932157,0.9253731343283582,0.9223202170963365,0.9228855721393034,0.0018441323417345238,36
1.6162952582041423,0.21380903718341718,0.018253167470296223,0.0022688322905147864,0.01,256,0.7,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.7}",0.9209633649932157,0.9246947082767978,0.9219810040705563,0.9225463591135231,0.0015748969105816343,37
1.823426087697347,0.2243326830050331,0.02629963556925456,0.010702557761465881,0.01,256,0.75,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.75}",0.919606512890095,0.9246947082767978,0.9223202170963365,0.922207146087743,0.0020787852002318017,38
1.7535442511240642,0.19911574153486986,0.019961039225260418,0.007181215471672732,0.01,256,0.85,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.85}",0.919606512890095,0.9246947082767978,0.9219810040705563,0.9220940750791496,0.0020787852002318017,39
