mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1.5183841387430828,0.08056573475429644,0.016912539800008137,0.0016357528602983279,0.01,256,0.9,"{'learning_rate': 0.01, 'n_estimators': 256, 'subsample': 0.9}",0.919606512890095,0.9246947082767978,0.9219810040705563,0.9220940750791496,0.0020787852002318017,39
0.0475308895111084,0.008136517834047237,0.0019927024841308594,0.0014876443580380831,0.05,8,0.6,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.6}",0.9006105834464043,0.9128222523744912,0.9168928086838535,0.9101085481682496,0.006918615350872183,76
0.047031243642171226,0.0036560757327425675,0.0008591810862223307,0.0012150655446700677,0.05,8,0.7,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.7}",0.9148575305291723,0.9182496607869742,0.9104477611940298,0.9145183175033921,0.0031941309117651784,72
0.041622559229532875,0.008091857569148087,0.005934238433837891,0.006998941619326687,0.05,8,0.75,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.75}",0.9006105834464043,0.9182496607869742,0.9168928086838535,0.911917684305744,0.008014493508217722,73
0.04767465591430664,0.0003009209582768925,0.0,0.0,0.05,8,0.85,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.85}",0.9006105834464043,0.9182496607869742,0.9168928086838535,0.911917684305744,0.008014493508217722,73
0.05982128779093424,0.00849183933677516,0.0,0.0,0.05,8,0.9,"{'learning_rate': 0.05, 'n_estimators': 8, 'subsample': 0.9}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.09550642967224121,0.012255817580498624,0.0010027885437011719,0.0008171237658155923,0.05,16,0.6,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.6}",0.9148575305291723,0.9182496607869742,0.9219810040705563,0.9183627317955677,0.0029092447603502026,57
0.10417842864990234,0.0024121867589853288,0.0034356911977132163,0.0005132224248684245,0.05,16,0.7,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.7}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.10701568921407063,0.005365263470797256,0.0010117689768473308,0.001430857409045845,0.05,16,0.75,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.75}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.09734884897867839,0.00327930408429572,0.0,0.0,0.05,16,0.85,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.85}",0.9148575305291723,0.9182496607869742,0.9216417910447762,0.9182496607869742,0.0027696627575567695,58
0.09025812149047852,0.0072131593687182185,0.005328257878621419,0.0075352945557677084,0.05,16,0.9,"{'learning_rate': 0.05, 'n_estimators': 16, 'subsample': 0.9}",0.9148575305291723,0.9182496607869742,0.9168928086838535,0.9166666666666666,0.0013940330174059372,63
0.16215125719706217,0.010120871145365185,0.0011660257975260417,0.0013342963424582915,0.05,32,0.6,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.6}",0.919606512890095,0.9182496607869742,0.9226594301221167,0.9201718679330618,0.0018441323417345238,46
0.17627580960591635,0.008790029100035386,0.0020012855529785156,0.002830245171203556,0.05,32,0.7,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.7}",0.9209633649932157,0.9182496607869742,0.9226594301221167,0.9206241519674355,0.001816189326572708,42
0.21687793731689453,0.04905603015861137,0.0023333231608072915,0.0016997526332244474,0.05,32,0.75,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.75}",0.9209633649932157,0.9182496607869742,0.9226594301221167,0.9206241519674355,0.001816189326572708,42
0.20119023323059082,0.017269844148236065,0.007567644119262695,0.0057695829586957926,0.05,32,0.85,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.85}",0.9185888738127544,0.9182496607869742,0.9216417910447762,0.9194934418815016,0.0015254113029434828,52
0.2625552813212077,0.07029022816084306,0.003254493077596029,0.0007838574017770662,0.05,32,0.9,"{'learning_rate': 0.05, 'n_estimators': 32, 'subsample': 0.9}",0.9192672998643148,0.9182496607869742,0.9226594301221167,0.9200587969244687,0.001885270465912838,47
0.3725887934366862,0.05073309818957062,0.004808823267618815,0.004671605341695162,0.05,64,0.6,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.6}",0.9253731343283582,0.926729986431479,0.9223202170963365,0.9248077792853913,0.0018441323417345236,32
0.45057980219523114,0.028732921798335694,0.005377054214477539,0.001290395284758569,0.05,64,0.7,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.7}",0.9253731343283582,0.9301221166892809,0.9223202170963365,0.9259384893713252,0.0032101016658929167,26
0.4278101921081543,0.025536082885648934,0.0013902982076009114,0.001966178580932214,0.05,64,0.75,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.75}",0.9253731343283582,0.930461329715061,0.9219810040705563,0.9259384893713252,0.0034850825435147922,26
0.38657911618550617,0.011317297982914075,0.0046151479085286455,0.00044342592648007837,0.05,64,0.85,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.85}",0.9246947082767978,0.926729986431479,0.9223202170963365,0.9245816372682044,0.001802055342662737,33
0.39888445536295575,0.0035432368735670784,0.010309060414632162,0.006013257274954446,0.05,64,0.9,"{'learning_rate': 0.05, 'n_estimators': 64, 'subsample': 0.9}",0.925033921302578,0.926729986431479,0.9219810040705563,0.9245816372682043,0.0019649646310473637,34
0.6563535531361898,0.023180708613562494,0.011536200841267904,0.003227318902849198,0.05,128,0.6,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.6}",0.9402985074626866,0.9474219810040706,0.9379240162822252,0.9418815015829941,0.0040358589546754505,17
0.7227203845977783,0.036169205621190706,0.008283138275146484,0.006489712182238331,0.05,128,0.7,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.7}",0.9389416553595658,0.9487788331071914,0.937584803256445,0.9417684305744007,0.004987956806900264,18
0.7828482786814371,0.024324012552357933,0.008297284444173178,0.00687881029900412,0.05,128,0.75,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.75}",0.9386024423337856,0.94640434192673,0.9399592944369064,0.9416553595658073,0.003403418576049816,19
0.7926053206125895,0.05974737591508509,0.009940544764200846,0.004038981589887131,0.05,128,0.85,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.85}",0.9369063772048847,0.9450474898236092,0.9379240162822252,0.9399592944369064,0.0036218040203633913,24
0.7465569178263346,0.004289704101750215,0.007602771123250325,0.0008308399418100417,0.05,128,0.9,"{'learning_rate': 0.05, 'n_estimators': 128, 'subsample': 0.9}",0.9382632293080054,0.9443690637720489,0.939280868385346,0.9406377204884668,0.0026709660359606055,22
1.2364179293314617,0.012578918252229784,0.015142202377319336,0.0025310064789443266,0.05,256,0.6,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.6}",0.9484396200814111,0.9596336499321574,0.9491180461329715,0.9523971053821799,0.005124499861431327,6
1.299624760945638,0.0348960750688177,0.014511187871297201,0.0017585533012666357,0.05,256,0.7,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.7}",0.9481004070556309,0.9609905020352781,0.9470827679782904,0.9520578923563998,0.006329957034047211,8
1.4528284072875977,0.059969347077961095,0.011440912882486979,0.0068567349158163565,0.05,256,0.75,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.75}",0.9487788331071914,0.9582767978290366,0.9467435549525102,0.951266395296246,0.005026257523946821,9
1.6260898113250732,0.11815290266404081,0.01709127426147461,0.0021775259035538216,0.05,256,0.85,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.85}",0.9467435549525102,0.9569199457259159,0.9481004070556309,0.9505879692446856,0.004511519073554958,14
1.586849610010783,0.11455778461630879,0.009746710459391275,0.006941608497859295,0.05,256,0.9,"{'learning_rate': 0.05, 'n_estimators': 256, 'subsample': 0.9}",0.9477611940298507,0.9569199457259159,0.9481004070556309,0.9509271822704658,0.004239785902137661,13
0.043756723403930664,0.0017032877370883634,0.0032683213551839194,0.0013131758905193733,0.001,8,0.6,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.6}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.04522291819254557,0.0008516386030474372,0.0013869603474934895,0.000983052631131232,0.001,8,0.7,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.7}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.05019386609395345,0.003635349830370084,0.0028423468271891275,0.0006407942855131122,0.001,8,0.75,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.75}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.0535587469736735,0.0013954147467461048,0.0014726320902506511,0.0010503640895743905,0.001,8,0.85,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.85}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.04729509353637695,0.008829176518012563,0.006054004033406575,0.007192770186080246,0.001,8,0.9,"{'learning_rate': 0.001, 'n_estimators': 8, 'subsample': 0.9}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.0794524351755778,0.00014507874477400384,0.006014029184977214,0.008505121637902386,0.001,16,0.6,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.6}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.08005690574645996,0.007767253420796803,0.0006670157114664713,0.0009433026654718231,0.001,16,0.7,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.7}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.08403857549031575,0.0029815608072632717,0.006333112716674805,0.006938696222993766,0.001,16,0.75,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.75}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.09491403897603352,0.00034738136971660115,0.0,0.0,0.001,16,0.85,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.85}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.09266042709350586,0.007310775984151313,0.0005010763804117838,0.0007086290129631651,0.001,16,0.9,"{'learning_rate': 0.001, 'n_estimators': 16, 'subsample': 0.9}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.15444095929463705,0.00880123876649283,0.0,0.0,0.001,32,0.6,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.6}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.1733551025390625,0.004747524215056613,0.002382993698120117,0.0017549604819651723,0.001,32,0.7,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.7}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.16517933209737143,0.008068328040831133,0.0012415250142415364,0.0017557815131658309,0.001,32,0.75,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.75}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.2065125306447347,0.034033976110781475,0.006010691324869792,0.0028995471995210656,0.001,32,0.85,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.85}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.17648824055989584,0.005674704374196468,0.00699305534362793,0.006363320156697067,0.001,32,0.9,"{'learning_rate': 0.001, 'n_estimators': 32, 'subsample': 0.9}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.30370434125264484,0.007796339065810508,0.0033539930979410806,0.002373097753824739,0.001,64,0.6,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.6}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.3499317169189453,0.02789856400643153,0.0016672611236572266,0.0023578632930934557,0.001,64,0.7,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.7}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.3456576665242513,0.015388876146005086,0.0,0.0,0.001,64,0.75,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.75}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.35857470830281574,0.005774896128297513,0.007054964701334636,0.006757177456936932,0.001,64,0.85,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.85}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.3682428201039632,0.004447412864369168,0.008378108342488607,0.0048005556147820315,0.001,64,0.9,"{'learning_rate': 0.001, 'n_estimators': 64, 'subsample': 0.9}",0.5556309362279511,0.5556309362279511,0.5556309362279511,0.5556309362279511,0.0,96
0.5970115661621094,0.008712149843117883,0.005113681157430013,0.003646792832223293,0.001,128,0.6,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.6}",0.846336499321574,0.846336499321574,0.8473541383989145,0.8466757123473542,0.0004797196615919437,91
0.6344704627990723,0.008168340419699148,0.01027210553487142,0.004699274689543126,0.001,128,0.7,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.7}",0.846336499321574,0.846336499321574,0.8473541383989145,0.8466757123473542,0.0004797196615919437,91
0.701674222946167,0.021641322434342903,0.009371757507324219,0.006587178832204989,0.001,128,0.75,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.75}",0.846336499321574,0.846336499321574,0.8473541383989145,0.8466757123473542,0.0004797196615919437,91
0.7655243873596191,0.05910479874150229,0.00878469149271647,0.007903104834074135,0.001,128,0.85,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.85}",0.846336499321574,0.846336499321574,0.8473541383989145,0.8466757123473542,0.0004797196615919437,91
0.7105112870534261,0.012256434901172111,0.00741887092590332,0.006656146409275036,0.001,128,0.9,"{'learning_rate': 0.001, 'n_estimators': 128, 'subsample': 0.9}",0.846336499321574,0.846336499321574,0.8473541383989145,0.8466757123473542,0.0004797196615919437,91
1.1356139183044434,0.022138348058892084,0.0005827744801839193,0.0008241675736810291,0.001,256,0.6,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.6}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
1.2049230734507244,0.0016661604463043267,0.015899817148844402,1.5939410860069326e-05,0.001,256,0.7,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.7}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
1.3024787108103435,0.053677302639935906,0.009156545003255209,0.008905635931892924,0.001,256,0.75,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.75}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
1.3849838574727376,0.04002554371759837,0.012626965840657553,0.004671767556672706,0.001,256,0.85,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.85}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
1.4892433484395344,0.0336035492088238,0.009073019027709961,0.006518294737629067,0.001,256,0.9,"{'learning_rate': 0.001, 'n_estimators': 256, 'subsample': 0.9}",0.9006105834464043,0.9128222523744912,0.91078697421981,0.9080732700135684,0.005341932071921192,77
